ano,mes,data,regiao,uf,cidade,cargo,senioridade,tecnologia,modalidade,salario_medio,quantidade_vagas,empresa_setor,nivel_demanda
2022,4,2022-04-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Júnior,Java,Híbrido,17083.38,39,Fintech,Crítico
2022,4,2022-04-01,Sudeste,RJ,Rio de Janeiro,Cientista de Dados,Sênior,Python,Híbrido,4872.92,33,Varejo,Crítico
2022,4,2022-04-01,Sudeste,RJ,Niterói,Dev Frontend,Pleno,JavaScript,Presencial,16222.02,36,Varejo,Baixo
2022,4,2022-04-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Pleno,Java,Remoto,11266.83,34,Fintech,Baixo
2022,4,2022-04-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Sênior,Java,Remoto,16148.08,41,Educação,Alto
2022,4,2022-04-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Pleno,Python,Híbrido,8399.58,31,Fintech,Médio
2022,4,2022-04-01,Sudeste,MG,Uberlândia,Dev Frontend,Júnior,JavaScript,Híbrido,15836.99,39,Varejo,Alto
2022,4,2022-04-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Júnior,Python,Híbrido,4900.29,42,Educação,Médio
2022,4,2022-04-01,Sudeste,ES,Vitória,Cientista de Dados,Pleno,Java,Híbrido,8088.45,42,Educação,Médio
2022,4,2022-04-01,Sudeste,ES,Vila Velha,Dev Frontend,Pleno,SQL,Híbrido,17821.31,49,Varejo,Médio
2022,4,2022-04-01,Sudeste,ES,Serra,Cientista de Dados,Pleno,AWS,Híbrido,4523.2,48,Varejo,Alto
2022,4,2022-04-01,Sul,PR,Curitiba,Dev Frontend,Sênior,AWS,Presencial,10136.87,50,Saúde,Médio
2022,4,2022-04-01,Sul,PR,Londrina,Analista de Dados,Pleno,Power BI,Presencial,16272.27,53,Saúde,Crítico
2022,4,2022-04-01,Sul,SC,Florianópolis,Dev Backend,Júnior,JavaScript,Remoto,14568.93,42,Educação,Alto
2022,4,2022-04-01,Sul,SC,Joinville,Analista de Dados,Júnior,Python,Híbrido,8000.42,48,Fintech,Crítico
2022,4,2022-04-01,Sul,RS,Porto Alegre,Dev Frontend,Júnior,JavaScript,Remoto,5929.87,41,Saúde,Alto
2022,4,2022-04-01,Sul,RS,Caxias do Sul,Dev Frontend,Júnior,Python,Presencial,11062.34,45,Governo,Médio
2022,5,2022-05-01,Norte,AM,Manaus,Dev Backend,Sênior,AWS,Híbrido,10827.87,33,Varejo,Alto
2022,5,2022-05-01,Norte,PA,Belém,Analista de Dados,Júnior,SQL,Presencial,6320.97,35,Saúde,Alto
2022,5,2022-05-01,Norte,PA,Santarém,DevOps,Sênior,JavaScript,Remoto,3572.85,37,Varejo,Alto
2022,5,2022-05-01,Norte,RO,Porto Velho,Cientista de Dados,Pleno,AWS,Híbrido,14856.69,37,Fintech,Médio
2022,5,2022-05-01,Norte,TO,Palmas,Analista de Dados,Pleno,JavaScript,Presencial,15565.12,35,Educação,Alto
2022,5,2022-05-01,Nordeste,BA,Salvador,Cientista de Dados,Júnior,JavaScript,Presencial,9064.27,31,Varejo,Baixo
2022,5,2022-05-01,Nordeste,BA,Feira de Santana,DevOps,Pleno,SQL,Presencial,15286.49,42,Fintech,Baixo
2022,5,2022-05-01,Nordeste,PE,Recife,Dev Frontend,Júnior,Java,Presencial,12709.12,30,Educação,Médio
2022,5,2022-05-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Sênior,Java,Remoto,7741.75,54,Governo,Baixo
2022,5,2022-05-01,Nordeste,CE,Fortaleza,Dev Frontend,Sênior,Java,Presencial,9551.92,35,Educação,Baixo
2022,5,2022-05-01,Nordeste,CE,Juazeiro do Norte,Dev Backend,Sênior,AWS,Remoto,4948.02,32,Governo,Crítico
2022,5,2022-05-01,Nordeste,MA,São Luís,Analista de Dados,Sênior,JavaScript,Presencial,4058.12,49,Varejo,Baixo
2022,5,2022-05-01,Nordeste,PB,João Pessoa,Dev Backend,Sênior,Power BI,Remoto,3164.14,38,Saúde,Alto
2022,5,2022-05-01,Centro-Oeste,DF,Brasília,Analista de Dados,Pleno,JavaScript,Remoto,9190.36,41,Fintech,Baixo
2022,5,2022-05-01,Centro-Oeste,GO,Goiânia,Dev Backend,Júnior,SQL,Remoto,15431.4,39,Fintech,Médio
2022,5,2022-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Analista de Dados,Sênior,Python,Presencial,8986.13,34,Saúde,Alto
2022,5,2022-05-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Júnior,AWS,Presencial,12147.91,41,Educação,Baixo
2022,5,2022-05-01,Centro-Oeste,MS,Campo Grande,DevOps,Pleno,AWS,Híbrido,16368.87,36,Educação,Baixo
2022,5,2022-05-01,Sudeste,SP,São Paulo,Analista de Dados,Sênior,Power BI,Híbrido,16867.85,48,Governo,Baixo
2022,5,2022-05-01,Sudeste,SP,Campinas,Dev Frontend,Júnior,SQL,Remoto,9153.32,40,Varejo,Alto
2022,5,2022-05-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Pleno,Python,Híbrido,16057.29,38,Educação,Médio
2022,5,2022-05-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Pleno,AWS,Remoto,8720.27,41,Saúde,Baixo
2022,5,2022-05-01,Sudeste,RJ,Niterói,Cientista de Dados,Sênior,Java,Híbrido,6751.94,39,Varejo,Médio
2022,5,2022-05-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Pleno,AWS,Híbrido,11696.26,40,Varejo,Crítico
2022,5,2022-05-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Sênior,JavaScript,Presencial,13437.71,37,Varejo,Alto
2022,5,2022-05-01,Sudeste,MG,Belo Horizonte,Cientista de Dados,Júnior,AWS,Remoto,17209.34,36,Fintech,Baixo
2022,5,2022-05-01,Sudeste,MG,Uberlândia,Analista de Dados,Sênior,SQL,Presencial,14160.78,35,Educação,Crítico
2022,5,2022-05-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Sênior,JavaScript,Presencial,15583.0,41,Saúde,Médio
2022,5,2022-05-01,Sudeste,ES,Vitória,Dev Backend,Sênior,SQL,Remoto,6304.0,39,Educação,Crítico
2022,5,2022-05-01,Sudeste,ES,Vila Velha,DevOps,Pleno,Power BI,Presencial,12892.03,33,Governo,Alto
2022,5,2022-05-01,Sudeste,ES,Serra,DevOps,Sênior,SQL,Híbrido,4509.31,39,Saúde,Médio
2022,5,2022-05-01,Sul,PR,Curitiba,Dev Backend,Pleno,JavaScript,Híbrido,16473.41,40,Fintech,Crítico
2022,5,2022-05-01,Sul,PR,Londrina,Cientista de Dados,Pleno,Power BI,Remoto,7859.91,43,Educação,Baixo
2022,5,2022-05-01,Sul,SC,Florianópolis,Dev Frontend,Pleno,Python,Presencial,13446.9,44,Varejo,Crítico
2022,5,2022-05-01,Sul,SC,Joinville,Dev Frontend,Pleno,Python,Remoto,3739.67,48,Saúde,Médio
2022,5,2022-05-01,Sul,RS,Porto Alegre,Analista de Dados,Sênior,AWS,Remoto,7703.94,44,Governo,Médio
2022,5,2022-05-01,Sul,RS,Caxias do Sul,Dev Backend,Júnior,Python,Híbrido,7594.36,40,Varejo,Baixo
2022,6,2022-06-01,Norte,AM,Manaus,Dev Frontend,Sênior,Power BI,Remoto,15059.78,33,Varejo,Médio
2022,6,2022-06-01,Norte,PA,Belém,Dev Frontend,Sênior,Java,Híbrido,10135.87,53,Governo,Médio
2022,6,2022-06-01,Norte,PA,Santarém,Cientista de Dados,Pleno,JavaScript,Híbrido,6947.59,29,Fintech,Baixo
2022,6,2022-06-01,Norte,RO,Porto Velho,Analista de Dados,Pleno,AWS,Híbrido,12528.37,34,Saúde,Médio
2022,6,2022-06-01,Norte,TO,Palmas,DevOps,Pleno,Power BI,Presencial,16914.75,50,Fintech,Médio
2022,6,2022-06-01,Nordeste,BA,Salvador,Dev Backend,Júnior,Power BI,Híbrido,13862.49,34,Varejo,Médio
2022,6,2022-06-01,Nordeste,BA,Feira de Santana,Analista de Dados,Júnior,Power BI,Híbrido,16122.57,35,Saúde,Alto
2022,6,2022-06-01,Nordeste,PE,Recife,Cientista de Dados,Sênior,SQL,Híbrido,7309.31,43,Varejo,Alto
2022,6,2022-06-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Pleno,Python,Híbrido,10129.28,39,Governo,Baixo
2022,6,2022-06-01,Nordeste,CE,Fortaleza,Analista de Dados,Júnior,Power BI,Híbrido,9055.09,45,Governo,Crítico
2022,6,2022-06-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Pleno,Power BI,Híbrido,3245.45,43,Educação,Baixo
2022,6,2022-06-01,Nordeste,MA,São Luís,Cientista de Dados,Pleno,SQL,Presencial,8087.33,23,Saúde,Crítico
2022,6,2022-06-01,Nordeste,PB,João Pessoa,Dev Backend,Sênior,SQL,Remoto,6199.3,44,Educação,Baixo
2022,6,2022-06-01,Centro-Oeste,DF,Brasília,Dev Backend,Sênior,Java,Híbrido,16223.05,46,Saúde,Crítico
2022,6,2022-06-01,Centro-Oeste,GO,Goiânia,DevOps,Júnior,AWS,Remoto,17018.43,54,Saúde,Crítico
2022,6,2022-06-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Júnior,SQL,Remoto,13494.64,38,Educação,Baixo
2022,6,2022-06-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Júnior,Python,Remoto,11159.95,40,Saúde,Alto
2022,6,2022-06-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Pleno,AWS,Remoto,15775.37,41,Saúde,Baixo
2022,6,2022-06-01,Sudeste,SP,São Paulo,Dev Frontend,Pleno,Java,Presencial,17610.21,46,Varejo,Baixo
2022,6,2022-06-01,Sudeste,SP,Campinas,Cientista de Dados,Sênior,AWS,Remoto,14794.01,36,Varejo,Crítico
2022,6,2022-06-01,Sudeste,SP,Ribeirão Preto,Dev Backend,Sênior,Power BI,Híbrido,13844.32,20,Saúde,Médio
2022,6,2022-06-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Júnior,Power BI,Híbrido,4957.95,29,Varejo,Baixo
2022,6,2022-06-01,Sudeste,RJ,Niterói,Dev Backend,Sênior,Java,Remoto,3565.89,30,Educação,Médio
2022,6,2022-06-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Pleno,Power BI,Remoto,7665.95,36,Saúde,Médio
2022,6,2022-06-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Sênior,Java,Presencial,8999.69,33,Varejo,Alto
2022,6,2022-06-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Pleno,SQL,Híbrido,10505.63,52,Educação,Alto
2022,6,2022-06-01,Sudeste,MG,Uberlândia,Cientista de Dados,Sênior,SQL,Presencial,4830.8,43,Governo,Alto
2022,6,2022-06-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Pleno,Python,Remoto,7295.44,34,Saúde,Médio
2022,6,2022-06-01,Sudeste,ES,Vitória,Dev Frontend,Júnior,Python,Presencial,16358.88,40,Saúde,Baixo
2022,6,2022-06-01,Sudeste,ES,Vila Velha,Dev Backend,Júnior,Python,Presencial,9272.32,33,Saúde,Alto
2022,6,2022-06-01,Sudeste,ES,Serra,DevOps,Pleno,AWS,Presencial,4788.53,44,Governo,Médio
2022,6,2022-06-01,Sul,PR,Curitiba,Cientista de Dados,Pleno,Python,Remoto,3892.91,36,Educação,Médio
2022,6,2022-06-01,Sul,PR,Londrina,Dev Frontend,Sênior,JavaScript,Presencial,7009.69,33,Educação,Alto
2022,6,2022-06-01,Sul,SC,Florianópolis,Analista de Dados,Sênior,Java,Remoto,14432.11,39,Governo,Alto
2022,6,2022-06-01,Sul,SC,Joinville,Dev Frontend,Júnior,AWS,Híbrido,16305.18,42,Saúde,Baixo
2022,6,2022-06-01,Sul,RS,Porto Alegre,DevOps,Pleno,SQL,Híbrido,14584.75,44,Saúde,Baixo
2022,6,2022-06-01,Sul,RS,Caxias do Sul,Cientista de Dados,Sênior,AWS,Presencial,16055.61,43,Varejo,Crítico
2022,7,2022-07-01,Norte,AM,Manaus,DevOps,Júnior,SQL,Remoto,10200.69,44,Saúde,Crítico
2022,7,2022-07-01,Norte,PA,Belém,Analista de Dados,Sênior,Java,Remoto,15581.75,37,Varejo,Alto
2022,7,2022-07-01,Norte,PA,Santarém,Cientista de Dados,Júnior,AWS,Presencial,12752.95,40,Educação,Crítico
2022,7,2022-07-01,Norte,RO,Porto Velho,DevOps,Júnior,AWS,Remoto,6659.42,43,Educação,Alto
2022,7,2022-07-01,Norte,TO,Palmas,Cientista de Dados,Sênior,Python,Híbrido,4394.72,51,Fintech,Alto
2022,7,2022-07-01,Nordeste,BA,Salvador,Analista de Dados,Sênior,Java,Presencial,16969.63,40,Fintech,Baixo
2022,7,2022-07-01,Nordeste,BA,Feira de Santana,Cientista de Dados,Sênior,AWS,Remoto,14612.52,32,Saúde,Médio
2022,7,2022-07-01,Nordeste,PE,Recife,Analista de Dados,Sênior,AWS,Remoto,17237.25,43,Saúde,Médio
2022,7,2022-07-01,Nordeste,PE,Jaboatão dos Guararapes,Analista de Dados,Júnior,Java,Híbrido,5644.78,40,Fintech,Baixo
2022,7,2022-07-01,Nordeste,CE,Fortaleza,Dev Backend,Pleno,Power BI,Remoto,12086.62,27,Varejo,Alto
2022,7,2022-07-01,Nordeste,CE,Juazeiro do Norte,DevOps,Júnior,AWS,Híbrido,9688.29,46,Varejo,Médio
2022,7,2022-07-01,Nordeste,MA,São Luís,Dev Frontend,Pleno,JavaScript,Remoto,11359.66,53,Saúde,Crítico
2022,7,2022-07-01,Nordeste,PB,João Pessoa,Dev Backend,Pleno,JavaScript,Presencial,3004.75,37,Governo,Crítico
2022,7,2022-07-01,Centro-Oeste,DF,Brasília,Dev Frontend,Pleno,Power BI,Híbrido,8749.86,47,Varejo,Crítico
2022,7,2022-07-01,Centro-Oeste,GO,Goiânia,Analista de Dados,Pleno,Python,Presencial,11802.74,32,Fintech,Alto
2022,7,2022-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Backend,Sênior,AWS,Híbrido,6014.31,52,Varejo,Crítico
2022,7,2022-07-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Sênior,Java,Híbrido,4576.53,42,Fintech,Médio
2022,7,2022-07-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Júnior,AWS,Presencial,13128.12,39,Educação,Alto
2022,7,2022-07-01,Sudeste,SP,São Paulo,Cientista de Dados,Sênior,Python,Remoto,15997.06,48,Saúde,Baixo
2022,7,2022-07-01,Sudeste,SP,Campinas,DevOps,Sênior,AWS,Presencial,5249.77,51,Varejo,Médio
2022,7,2022-07-01,Sudeste,SP,Ribeirão Preto,Dev Frontend,Sênior,Python,Híbrido,11393.88,37,Varejo,Alto
2022,7,2022-07-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Júnior,JavaScript,Híbrido,13385.33,35,Varejo,Baixo
2022,7,2022-07-01,Sudeste,RJ,Niterói,Dev Frontend,Júnior,Power BI,Híbrido,4712.15,37,Fintech,Médio
2022,7,2022-07-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Sênior,Power BI,Híbrido,11783.01,40,Saúde,Médio
2022,7,2022-07-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Pleno,Python,Remoto,11161.35,35,Saúde,Crítico
2022,7,2022-07-01,Sudeste,MG,Belo Horizonte,Dev Backend,Pleno,Java,Presencial,10916.76,38,Fintech,Médio
2022,7,2022-07-01,Sudeste,MG,Uberlândia,Dev Frontend,Júnior,JavaScript,Híbrido,5394.61,34,Varejo,Crítico
2022,7,2022-07-01,Sudeste,MG,Juiz de Fora,Dev Backend,Júnior,AWS,Híbrido,3108.05,42,Governo,Alto
2022,7,2022-07-01,Sudeste,ES,Vitória,Dev Backend,Júnior,AWS,Híbrido,8666.56,44,Varejo,Alto
2022,7,2022-07-01,Sudeste,ES,Vila Velha,Analista de Dados,Júnior,AWS,Remoto,12454.81,39,Fintech,Alto
2022,7,2022-07-01,Sudeste,ES,Serra,Dev Frontend,Júnior,AWS,Remoto,4499.06,38,Educação,Alto
2022,7,2022-07-01,Sul,PR,Curitiba,Dev Frontend,Sênior,AWS,Presencial,8902.26,37,Fintech,Médio
2022,7,2022-07-01,Sul,PR,Londrina,Cientista de Dados,Pleno,Python,Remoto,4570.62,32,Educação,Médio
2022,7,2022-07-01,Sul,SC,Florianópolis,Cientista de Dados,Júnior,SQL,Presencial,7211.11,34,Educação,Baixo
2022,7,2022-07-01,Sul,SC,Joinville,Cientista de Dados,Júnior,JavaScript,Híbrido,6548.83,36,Governo,Alto
2022,7,2022-07-01,Sul,RS,Porto Alegre,Analista de Dados,Júnior,SQL,Presencial,11025.74,35,Governo,Alto
2022,7,2022-07-01,Sul,RS,Caxias do Sul,Dev Backend,Júnior,AWS,Presencial,7129.41,35,Educação,Crítico
2022,8,2022-08-01,Norte,AM,Manaus,Cientista de Dados,Sênior,AWS,Híbrido,10589.03,42,Educação,Crítico
2022,8,2022-08-01,Norte,PA,Belém,Analista de Dados,Pleno,Python,Híbrido,13396.52,38,Governo,Crítico
2022,8,2022-08-01,Norte,PA,Santarém,Analista de Dados,Pleno,Power BI,Híbrido,11112.15,21,Saúde,Crítico
2022,8,2022-08-01,Norte,RO,Porto Velho,Dev Backend,Pleno,JavaScript,Remoto,16198.87,36,Governo,Médio
2022,8,2022-08-01,Norte,TO,Palmas,Dev Frontend,Júnior,Python,Presencial,10594.65,25,Governo,Baixo
2022,8,2022-08-01,Nordeste,BA,Salvador,Cientista de Dados,Sênior,SQL,Presencial,7151.03,32,Fintech,Baixo
2022,8,2022-08-01,Nordeste,BA,Feira de Santana,Dev Frontend,Júnior,AWS,Híbrido,10620.28,43,Educação,Baixo
2022,8,2022-08-01,Nordeste,PE,Recife,Cientista de Dados,Júnior,Power BI,Remoto,3739.38,35,Fintech,Crítico
2022,8,2022-08-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Sênior,Power BI,Híbrido,15841.74,35,Governo,Médio
2022,8,2022-08-01,Nordeste,CE,Fortaleza,Dev Backend,Pleno,JavaScript,Remoto,10797.07,37,Saúde,Baixo
2022,8,2022-08-01,Nordeste,CE,Juazeiro do Norte,Dev Backend,Sênior,Python,Híbrido,9230.42,35,Saúde,Crítico
2022,8,2022-08-01,Nordeste,MA,São Luís,Dev Frontend,Júnior,Python,Presencial,16314.23,41,Fintech,Médio
2022,8,2022-08-01,Nordeste,PB,João Pessoa,Dev Backend,Júnior,Python,Remoto,12317.65,52,Fintech,Médio
2022,8,2022-08-01,Centro-Oeste,DF,Brasília,Cientista de Dados,Sênior,JavaScript,Presencial,4160.57,36,Governo,Crítico
2022,8,2022-08-01,Centro-Oeste,GO,Goiânia,DevOps,Sênior,Python,Presencial,13162.07,45,Educação,Baixo
2022,8,2022-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Analista de Dados,Júnior,JavaScript,Remoto,16856.45,49,Educação,Crítico
2022,8,2022-08-01,Centro-Oeste,MT,Cuiabá,Analista de Dados,Pleno,AWS,Híbrido,17553.5,31,Fintech,Médio
2022,8,2022-08-01,Centro-Oeste,MS,Campo Grande,Dev Frontend,Sênior,Power BI,Híbrido,15335.77,50,Educação,Crítico
2022,8,2022-08-01,Sudeste,SP,São Paulo,Cientista de Dados,Júnior,AWS,Remoto,16429.79,37,Saúde,Crítico
2022,8,2022-08-01,Sudeste,SP,Campinas,Cientista de Dados,Sênior,AWS,Remoto,16914.27,44,Fintech,Alto
2022,8,2022-08-01,Sudeste,SP,Ribeirão Preto,Dev Frontend,Júnior,AWS,Remoto,5817.92,43,Saúde,Alto
2022,8,2022-08-01,Sudeste,RJ,Rio de Janeiro,DevOps,Pleno,Python,Remoto,11087.87,33,Saúde,Baixo
2022,8,2022-08-01,Sudeste,RJ,Niterói,Dev Backend,Pleno,JavaScript,Presencial,12477.95,28,Governo,Médio
2022,8,2022-08-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Sênior,JavaScript,Presencial,14313.9,48,Saúde,Crítico
2022,8,2022-08-01,Sudeste,RJ,Petrópolis,Analista de Dados,Júnior,SQL,Remoto,5149.81,42,Fintech,Crítico
2022,8,2022-08-01,Sudeste,MG,Belo Horizonte,DevOps,Júnior,Power BI,Remoto,15167.92,35,Educação,Crítico
2022,8,2022-08-01,Sudeste,MG,Uberlândia,Analista de Dados,Júnior,JavaScript,Remoto,6806.09,37,Governo,Médio
2022,8,2022-08-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Sênior,JavaScript,Presencial,15621.11,37,Fintech,Baixo
2022,8,2022-08-01,Sudeste,ES,Vitória,Dev Frontend,Sênior,SQL,Presencial,5760.67,39,Educação,Alto
2022,8,2022-08-01,Sudeste,ES,Vila Velha,Cientista de Dados,Pleno,JavaScript,Híbrido,8879.5,36,Varejo,Alto
2022,8,2022-08-01,Sudeste,ES,Serra,Cientista de Dados,Júnior,AWS,Presencial,4584.55,22,Saúde,Baixo
2022,8,2022-08-01,Sul,PR,Curitiba,Dev Backend,Pleno,Python,Presencial,9732.07,36,Saúde,Baixo
2022,8,2022-08-01,Sul,PR,Londrina,Dev Frontend,Sênior,Power BI,Híbrido,10221.55,41,Varejo,Alto
2022,8,2022-08-01,Sul,SC,Florianópolis,Analista de Dados,Júnior,SQL,Remoto,13978.76,44,Governo,Crítico
2022,8,2022-08-01,Sul,SC,Joinville,Cientista de Dados,Júnior,Power BI,Híbrido,9414.36,37,Varejo,Crítico
2022,8,2022-08-01,Sul,RS,Porto Alegre,Dev Frontend,Pleno,Java,Presencial,16160.64,35,Educação,Alto
2022,8,2022-08-01,Sul,RS,Caxias do Sul,Dev Backend,Pleno,AWS,Remoto,17007.49,39,Varejo,Alto
2022,9,2022-09-01,Norte,AM,Manaus,Dev Backend,Sênior,SQL,Híbrido,15667.97,37,Governo,Crítico
2022,9,2022-09-01,Norte,PA,Belém,Dev Backend,Sênior,JavaScript,Remoto,4669.53,52,Governo,Crítico
2022,9,2022-09-01,Norte,PA,Santarém,Dev Frontend,Júnior,Power BI,Presencial,16126.27,42,Saúde,Crítico
2022,9,2022-09-01,Norte,RO,Porto Velho,DevOps,Pleno,SQL,Híbrido,16867.12,42,Varejo,Crítico
2022,9,2022-09-01,Norte,TO,Palmas,Dev Frontend,Pleno,Power BI,Presencial,4672.79,37,Educação,Crítico
2022,9,2022-09-01,Nordeste,BA,Salvador,Dev Frontend,Júnior,Power BI,Remoto,4391.22,50,Fintech,Crítico
2022,9,2022-09-01,Nordeste,BA,Feira de Santana,Analista de Dados,Sênior,JavaScript,Presencial,4489.82,37,Governo,Alto
2022,9,2022-09-01,Nordeste,PE,Recife,Dev Frontend,Sênior,Power BI,Híbrido,12559.5,33,Saúde,Baixo
2022,9,2022-09-01,Nordeste,PE,Jaboatão dos Guararapes,Analista de Dados,Sênior,Java,Híbrido,4135.37,32,Varejo,Alto
2022,9,2022-09-01,Nordeste,CE,Fortaleza,DevOps,Sênior,AWS,Presencial,7507.03,46,Fintech,Alto
2022,9,2022-09-01,Nordeste,CE,Juazeiro do Norte,DevOps,Sênior,AWS,Híbrido,12010.65,39,Saúde,Alto
2022,9,2022-09-01,Nordeste,MA,São Luís,Dev Frontend,Sênior,SQL,Híbrido,5207.2,44,Fintech,Baixo
2022,9,2022-09-01,Nordeste,PB,João Pessoa,DevOps,Pleno,Power BI,Híbrido,9817.62,44,Fintech,Crítico
2022,9,2022-09-01,Centro-Oeste,DF,Brasília,Dev Frontend,Júnior,JavaScript,Presencial,15157.9,41,Educação,Alto
2022,9,2022-09-01,Centro-Oeste,GO,Goiânia,Dev Frontend,Júnior,Python,Presencial,3801.88,38,Educação,Crítico
2022,9,2022-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Frontend,Sênior,AWS,Presencial,12969.97,22,Saúde,Alto
2022,9,2022-09-01,Centro-Oeste,MT,Cuiabá,DevOps,Pleno,Java,Presencial,16951.59,32,Fintech,Médio
2022,9,2022-09-01,Centro-Oeste,MS,Campo Grande,Dev Frontend,Júnior,SQL,Remoto,4125.03,55,Governo,Médio
2022,9,2022-09-01,Sudeste,SP,São Paulo,Cientista de Dados,Pleno,Python,Híbrido,11174.18,45,Saúde,Médio
2022,9,2022-09-01,Sudeste,SP,Campinas,Cientista de Dados,Sênior,Java,Híbrido,7043.39,39,Governo,Crítico
2022,9,2022-09-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Júnior,JavaScript,Remoto,16590.49,46,Governo,Médio
2022,9,2022-09-01,Sudeste,RJ,Rio de Janeiro,DevOps,Sênior,Python,Híbrido,14817.34,40,Fintech,Crítico
2022,9,2022-09-01,Sudeste,RJ,Niterói,Dev Frontend,Sênior,AWS,Presencial,3409.95,51,Educação,Alto
2022,9,2022-09-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Pleno,JavaScript,Remoto,15163.51,40,Educação,Crítico
2022,9,2022-09-01,Sudeste,RJ,Petrópolis,Dev Frontend,Pleno,Python,Remoto,8126.55,47,Varejo,Crítico
2022,9,2022-09-01,Sudeste,MG,Belo Horizonte,Cientista de Dados,Júnior,Power BI,Híbrido,7620.94,42,Varejo,Baixo
2022,9,2022-09-01,Sudeste,MG,Uberlândia,Cientista de Dados,Sênior,AWS,Remoto,13071.32,40,Governo,Médio
2022,9,2022-09-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Pleno,Java,Presencial,9912.16,40,Varejo,Alto
2022,9,2022-09-01,Sudeste,ES,Vitória,Analista de Dados,Sênior,Java,Presencial,9368.3,39,Governo,Baixo
2022,9,2022-09-01,Sudeste,ES,Vila Velha,Cientista de Dados,Júnior,AWS,Híbrido,9757.66,41,Varejo,Crítico
2022,9,2022-09-01,Sudeste,ES,Serra,DevOps,Sênior,SQL,Híbrido,10430.53,43,Saúde,Crítico
2022,9,2022-09-01,Sul,PR,Curitiba,DevOps,Júnior,AWS,Presencial,5538.82,38,Varejo,Alto
2022,9,2022-09-01,Sul,PR,Londrina,Dev Backend,Pleno,Power BI,Híbrido,14981.68,35,Saúde,Alto
2022,9,2022-09-01,Sul,SC,Florianópolis,DevOps,Sênior,JavaScript,Remoto,5434.1,41,Varejo,Alto
2022,9,2022-09-01,Sul,SC,Joinville,Dev Frontend,Pleno,JavaScript,Híbrido,9384.14,33,Saúde,Médio
2022,9,2022-09-01,Sul,RS,Porto Alegre,DevOps,Sênior,JavaScript,Presencial,15199.79,38,Governo,Crítico
2022,9,2022-09-01,Sul,RS,Caxias do Sul,Analista de Dados,Júnior,SQL,Presencial,9280.31,38,Saúde,Baixo
2022,10,2022-10-01,Norte,AM,Manaus,DevOps,Sênior,Java,Remoto,8943.67,44,Varejo,Crítico
2022,10,2022-10-01,Norte,PA,Belém,Dev Backend,Sênior,AWS,Remoto,3760.05,37,Educação,Baixo
2022,10,2022-10-01,Norte,PA,Santarém,Analista de Dados,Júnior,SQL,Remoto,10627.16,40,Fintech,Alto
2022,10,2022-10-01,Norte,RO,Porto Velho,Analista de Dados,Júnior,Python,Presencial,7049.25,38,Varejo,Crítico
2022,10,2022-10-01,Norte,TO,Palmas,Dev Backend,Sênior,Python,Presencial,6785.57,44,Educação,Alto
2022,10,2022-10-01,Nordeste,BA,Salvador,Analista de Dados,Júnior,Power BI,Presencial,3740.95,42,Varejo,Alto
2022,10,2022-10-01,Nordeste,BA,Feira de Santana,DevOps,Júnior,Java,Remoto,6326.27,40,Varejo,Baixo
2022,10,2022-10-01,Nordeste,PE,Recife,Analista de Dados,Sênior,SQL,Híbrido,6289.24,43,Varejo,Baixo
